date,provincie,version,cases,deceased,most_likely,low_90,high_90
2020-10-09,Gelderland,108.0,547.0,2.0,1.46,1.08,1.81
2020-10-10,Gelderland,108.0,639.0,1.0,1.36,0.98,1.7
2020-10-11,Gelderland,108.0,585.0,2.0,1.35,0.98,1.69
2020-10-12,Gelderland,108.0,589.0,1.0,1.32,0.95,1.65
2020-10-13,Gelderland,108.0,683.0,1.0,1.31,0.94,1.63
2020-10-14,Gelderland,108.0,719.0,6.0,1.29,0.93,1.61
2020-10-15,Gelderland,108.0,808.0,6.0,1.23,0.87,1.54
2020-10-16,Gelderland,108.0,660.0,6.0,1.14,0.78,1.45
2020-10-17,Gelderland,108.0,758.0,2.0,1.08,0.72,1.39
2020-10-18,Gelderland,108.0,702.0,1.0,1.1,0.72,1.39
2020-10-19,Gelderland,108.0,726.0,2.0,1.09,0.74,1.4
2020-10-20,Gelderland,108.0,797.0,8.0,1.13,0.77,1.43
2020-10-21,Gelderland,108.0,845.0,10.0,1.08,0.74,1.39
2020-10-22,Gelderland,108.0,736.0,4.0,1.1,0.75,1.4
2020-10-23,Gelderland,108.0,779.0,6.0,1.06,0.71,1.36
2020-10-24,Gelderland,108.0,733.0,3.0,1.12,0.76,1.41
2020-10-25,Gelderland,108.0,925.0,1.0,1.17,0.83,1.47
2020-10-26,Gelderland,108.0,764.0,0.0,1.24,0.9,1.53
2020-10-27,Gelderland,108.0,971.0,8.0,1.45,1.1,1.72
2020-10-28,Gelderland,108.0,914.0,1.0,1.53,1.19,1.79
2020-10-29,Gelderland,108.0,971.0,4.0,1.45,1.13,1.71
2020-10-30,Gelderland,108.0,1528.0,11.0,1.3,1.0,1.57
2020-10-31,Gelderland,108.0,1184.0,2.0,0.97,0.68,1.25
2020-11-01,Gelderland,108.0,929.0,7.0,0.71,0.38,0.97
2020-11-02,Gelderland,108.0,898.0,6.0,0.49,0.16,0.76
2020-11-03,Gelderland,108.0,739.0,8.0,0.35,0.04,0.62
2020-11-04,Gelderland,108.0,805.0,14.0,0.47,0.12,0.76
2020-11-05,Gelderland,108.0,743.0,13.0,0.61,0.25,0.91
2020-11-06,Gelderland,108.0,759.0,38.0,0.6,0.24,0.91
2020-11-07,Gelderland,108.0,707.0,3.0,0.59,0.24,0.92
2020-11-08,Gelderland,108.0,636.0,3.0,0.5,0.12,0.81
2020-11-09,Gelderland,108.0,460.0,6.0,0.52,0.13,0.84
2020-11-10,Gelderland,108.0,580.0,10.0,0.68,0.3,1.03
2020-11-11,Gelderland,108.0,485.0,7.0,0.88,0.47,1.21
2020-11-12,Gelderland,108.0,607.0,8.0,1.05,0.65,1.38
2020-11-13,Gelderland,108.0,705.0,11.0,1.06,0.68,1.4
2020-11-14,Gelderland,108.0,605.0,11.0,0.9,0.53,1.25
2020-11-15,Gelderland,108.0,567.0,9.0,0.75,0.37,1.1
2020-11-16,Gelderland,108.0,420.0,6.0,0.73,0.32,1.07
2020-11-17,Gelderland,108.0,462.0,10.0,0.87,0.45,1.21
2020-11-18,Gelderland,108.0,433.0,13.0,1.16,0.75,1.5
2020-11-19,Gelderland,108.0,700.0,8.0,1.32,0.93,1.66
2020-11-20,Gelderland,108.0,718.0,3.0,1.32,0.95,1.66
2020-11-21,Gelderland,108.0,669.0,3.0,1.12,0.73,1.44
2020-11-22,Gelderland,108.0,545.0,2.0,0.93,0.56,1.27
2020-11-23,Gelderland,108.0,548.0,7.0,0.74,0.34,1.07
2020-11-24,Gelderland,108.0,476.0,4.0,0.78,0.38,1.12
2020-11-25,Gelderland,108.0,570.0,11.0,0.85,0.44,1.19
2020-11-26,Gelderland,108.0,499.0,15.0,1.08,0.68,1.42
2020-11-27,Gelderland,108.0,670.0,3.0,1.09,0.7,1.43
2020-11-28,Gelderland,108.0,477.0,5.0,1.07,0.67,1.4
2020-11-29,Gelderland,108.0,742.0,0.0,0.93,0.54,1.27
2020-11-30,Gelderland,108.0,456.0,3.0,0.95,0.55,1.29
2020-12-01,Gelderland,108.0,491.0,5.0,1.11,0.72,1.45
2020-12-02,Gelderland,108.0,470.0,7.0,1.4,1.01,1.73
2020-12-03,Gelderland,108.0,723.0,8.0,1.56,1.19,1.88
2020-12-04,Gelderland,108.0,935.0,9.0,1.66,1.32,1.98
2020-12-05,Gelderland,108.0,843.0,4.0,1.45,1.09,1.74
2020-12-06,Gelderland,108.0,846.0,0.0,1.22,0.88,1.52
2020-12-07,Gelderland,108.0,822.0,4.0,1.12,0.77,1.41
2020-12-08,Gelderland,108.0,642.0,9.0,1.25,0.92,1.55
2020-12-09,Gelderland,108.0,767.0,5.0,1.38,1.04,1.66
2020-12-10,Gelderland,108.0,1154.0,4.0,1.56,1.24,1.84
2020-12-11,Gelderland,108.0,1346.0,10.0,1.53,1.21,1.79
2020-12-12,Gelderland,108.0,900.0,5.0,1.25,0.95,1.52
2020-12-13,Gelderland,108.0,1305.0,2.0,1.15,0.85,1.42
2020-12-14,Gelderland,108.0,1148.0,7.0,1.11,0.8,1.37
2020-12-15,Gelderland,108.0,599.0,9.0,1.32,1.02,1.58
2020-12-16,Gelderland,108.0,1523.0,5.0,1.55,1.26,1.8
2020-12-17,Gelderland,108.0,1521.0,7.0,1.64,1.36,1.88
2020-12-18,Gelderland,108.0,1820.0,8.0,1.52,1.24,1.75
2020-12-19,Gelderland,108.0,1439.0,4.0,1.33,1.05,1.55
2020-12-20,Gelderland,108.0,1897.0,6.0,0.99,0.71,1.21
2020-12-21,Gelderland,108.0,1452.0,5.0,0.87,0.61,1.11
2020-12-22,Gelderland,108.0,1339.0,7.0,0.82,0.54,1.05
2020-12-23,Gelderland,108.0,1401.0,18.0,0.89,0.63,1.14
2020-12-24,Gelderland,108.0,1588.0,11.0,0.89,0.6,1.12
2020-12-25,Gelderland,108.0,1528.0,12.0,0.91,0.62,1.14
2020-12-26,Gelderland,108.0,1380.0,4.0,0.78,0.48,1.01
2020-12-27,Gelderland,108.0,1395.0,6.0,0.71,0.41,0.95
2020-12-28,Gelderland,108.0,1191.0,12.0,0.67,0.37,0.92
2020-12-29,Gelderland,108.0,934.0,33.0,0.79,0.49,1.04
2020-12-30,Gelderland,108.0,1380.0,9.0,0.96,0.67,1.22
2020-12-31,Gelderland,108.0,1278.0,11.0,0.94,0.64,1.19
2021-01-01,Gelderland,108.0,1301.0,11.0,0.86,0.55,1.11
2021-01-02,Gelderland,108.0,1313.0,8.0,0.68,0.36,0.93
2021-01-03,Gelderland,108.0,830.0,5.0,0.46,0.14,0.72
2021-01-04,Gelderland,108.0,899.0,12.0,0.64,0.31,0.91
2021-01-05,Gelderland,108.0,758.0,20.0,0.83,0.52,1.12
2021-01-06,Gelderland,108.0,925.0,11.0,1.1,0.78,1.38
2021-01-07,Gelderland,108.0,1510.0,7.0,1.24,0.92,1.51
2021-01-08,Gelderland,108.0,969.0,12.0,1.06,0.75,1.33
2021-01-09,Gelderland,108.0,1108.0,18.0,0.79,0.47,1.06
2021-01-10,Gelderland,108.0,915.0,6.0,0.55,0.22,0.83
2021-01-11,Gelderland,108.0,740.0,22.0,0.41,0.08,0.69
2021-01-12,Gelderland,108.0,636.0,16.0,0.58,0.22,0.87
2021-01-13,Gelderland,108.0,826.0,8.0,0.7,0.34,1.0
2021-01-14,Gelderland,108.0,895.0,16.0,0.83,0.47,1.13
2021-01-15,Gelderland,108.0,759.0,10.0,0.83,0.47,1.13
2021-01-16,Gelderland,108.0,692.0,16.0,0.75,0.39,1.06
2021-01-17,Gelderland,108.0,687.0,5.0,0.68,0.32,1.0
2021-01-18,Gelderland,108.0,593.0,10.0,0.71,0.35,1.04
2021-01-19,Gelderland,108.0,590.0,18.0,0.84,0.46,1.16
2021-01-20,Gelderland,108.0,716.0,17.0,0.98,0.59,1.29
2021-01-21,Gelderland,108.0,693.0,20.0,0.98,0.63,1.32
2021-01-22,Gelderland,108.0,654.0,5.0,0.9,0.52,1.22
2021-01-23,Gelderland,108.0,684.0,13.0,0.75,0.36,1.07
2021-01-24,Gelderland,108.0,547.0,5.0,0.59,0.2,0.92
2021-01-25,Gelderland,108.0,468.0,9.0,0.55,0.16,0.89
2021-01-26,Gelderland,108.0,451.0,7.0,0.63,0.21,0.97
2021-01-27,Gelderland,108.0,493.0,10.0,0.72,0.3,1.07
2021-01-28,Gelderland,108.0,538.0,11.0,0.77,0.34,1.12
2021-01-29,Gelderland,108.0,512.0,10.0,0.75,0.33,1.11
2021-01-30,Gelderland,108.0,442.0,9.0,0.66,0.23,1.02
2021-01-31,Gelderland,108.0,314.0,2.0,0.65,0.2,1.01
2021-02-01,Gelderland,108.0,391.0,5.0,0.69,0.25,1.07
2021-02-02,Gelderland,108.0,371.0,3.0,0.87,0.42,1.25
2021-02-03,Gelderland,108.0,484.0,5.0,1.03,0.6,1.42
2021-02-04,Gelderland,108.0,385.0,4.0,1.12,0.69,1.5
2021-02-05,Gelderland,108.0,463.0,23.0,0.93,0.49,1.3
2021-02-06,Gelderland,108.0,433.0,5.0,0.68,0.24,1.06
2021-02-07,Gelderland,108.0,407.0,5.0,0.39,0.0,0.74
2021-02-08,Gelderland,108.0,159.0,5.0,0.37,0.0,0.74
2021-02-09,Gelderland,108.0,194.0,13.0,0.51,0.07,0.91
2021-02-10,Gelderland,108.0,248.0,9.0,0.88,0.38,1.3
2021-02-11,Gelderland,108.0,467.0,2.0,1.16,0.67,1.57
2021-02-12,Gelderland,108.0,377.0,9.0,1.27,0.79,1.67
2021-02-13,Gelderland,108.0,376.0,5.0,1.08,0.6,1.47
2021-02-14,Gelderland,108.0,282.0,1.0,0.83,0.38,1.25
2021-02-15,Gelderland,108.0,283.0,3.0,0.75,0.27,1.16
2021-02-16,Gelderland,108.0,229.0,13.0,0.91,0.44,1.34
2021-02-17,Gelderland,108.0,273.0,5.0,1.21,0.74,1.63
2021-02-18,Gelderland,108.0,470.0,3.0,1.45,1.01,1.87
2021-02-19,Gelderland,108.0,381.0,7.0,1.44,0.98,1.82
2021-02-20,Gelderland,108.0,465.0,6.0,1.3,0.87,1.69
2021-02-21,Gelderland,108.0,425.0,1.0,1.13,0.69,1.51
2021-02-22,Gelderland,108.0,306.0,4.0,1.01,0.58,1.4
2021-02-23,Gelderland,108.0,360.0,12.0,0.98,0.53,1.36
2021-02-24,Gelderland,108.0,410.0,8.0,1.07,0.62,1.45
2021-02-25,Gelderland,108.0,489.0,1.0,1.12,0.68,1.5
2021-02-26,Gelderland,108.0,323.0,7.0,1.08,0.63,1.45
2021-02-27,Gelderland,108.0,502.0,0.0,1.02,0.6,1.41
2021-02-28,Gelderland,108.0,395.0,0.0,0.94,0.49,1.31
2021-03-01,Gelderland,108.0,309.0,4.0,0.93,0.51,1.33
2021-03-02,Gelderland,108.0,414.0,2.0,1.05,0.62,1.44
2021-03-03,Gelderland,108.0,413.0,4.0,1.1,0.66,1.48
2021-03-04,Gelderland,108.0,457.0,5.0,1.17,0.73,1.54
2021-03-05,Gelderland,108.0,461.0,3.0,1.16,0.73,1.53
2021-03-06,Gelderland,108.0,444.0,8.0,1.07,0.64,1.44
2021-03-07,Gelderland,108.0,414.0,3.0,1.08,0.64,1.44
2021-03-08,Gelderland,108.0,412.0,4.0,1.14,0.72,1.51
2021-03-09,Gelderland,108.0,458.0,2.0,1.27,0.84,1.62
2021-03-10,Gelderland,108.0,535.0,1.0,1.41,1.01,1.77
2021-03-11,Gelderland,108.0,567.0,4.0,1.45,1.06,1.8
2021-03-12,Gelderland,108.0,587.0,0.0,1.36,0.96,1.69
2021-03-13,Gelderland,108.0,688.0,0.0,1.21,0.82,1.54
2021-03-14,Gelderland,108.0,579.0,0.0,1.08,0.69,1.41
2021-03-15,Gelderland,108.0,507.0,2.0,1.0,0.62,1.34
2021-03-16,Gelderland,108.0,551.0,3.0,1.09,0.71,1.43
2021-03-17,Gelderland,108.0,646.0,2.0,1.25,0.87,1.58
2021-03-18,Gelderland,108.0,581.0,4.0,1.37,1.01,1.7
2021-03-19,Gelderland,108.0,814.0,2.0,1.35,0.98,1.66
2021-03-20,Gelderland,108.0,836.0,3.0,1.2,0.85,1.52
2021-03-21,Gelderland,108.0,675.0,0.0,1.09,0.73,1.4
2021-03-22,Gelderland,108.0,625.0,4.0,1.06,0.71,1.38
2021-03-23,Gelderland,108.0,646.0,9.0,1.14,0.77,1.44
2021-03-24,Gelderland,108.0,818.0,2.0,1.3,0.94,1.6
2021-03-25,Gelderland,108.0,824.0,1.0,1.33,0.99,1.63
2021-03-26,Gelderland,108.0,984.0,0.0,1.21,0.86,1.5
2021-03-27,Gelderland,108.0,949.0,3.0,0.99,0.64,1.28
2021-03-28,Gelderland,108.0,682.0,2.0,0.81,0.45,1.1
2021-03-29,Gelderland,108.0,659.0,2.0,0.79,0.43,1.09
2021-03-30,Gelderland,108.0,694.0,4.0,0.84,0.49,1.15
2021-03-31,Gelderland,108.0,807.0,4.0,0.99,0.64,1.3
2021-04-01,Gelderland,108.0,856.0,2.0,1.13,0.76,1.42
2021-04-02,Gelderland,108.0,748.0,0.0,1.03,0.68,1.33
2021-04-03,Gelderland,108.0,827.0,5.0,0.9,0.54,1.2
2021-04-04,Gelderland,108.0,798.0,1.0,0.78,0.41,1.08
2021-04-05,Gelderland,108.0,540.0,0.0,0.86,0.51,1.18
2021-04-06,Gelderland,108.0,674.0,3.0,1.0,0.64,1.31
2021-04-07,Gelderland,108.0,708.0,1.0,1.18,0.84,1.5
2021-04-08,Gelderland,108.0,984.0,0.0,1.35,1.0,1.65
2021-04-09,Gelderland,108.0,762.0,6.0,1.36,1.03,1.66
2021-04-10,Gelderland,108.0,934.0,2.0,1.21,0.86,1.49
2021-04-11,Gelderland,108.0,1006.0,1.0,0.9,0.56,1.19
2021-04-12,Gelderland,108.0,765.0,4.0,0.85,0.5,1.14
2021-04-13,Gelderland,108.0,762.0,7.0,0.85,0.49,1.14
2021-04-14,Gelderland,108.0,365.0,1.0,1.07,0.71,1.36
2021-04-15,Gelderland,108.0,1262.0,0.0,1.27,0.94,1.57
2021-04-16,Gelderland,108.0,768.0,1.0,1.34,1.0,1.62
2021-04-17,Gelderland,108.0,1210.0,4.0,1.16,0.84,1.45
2021-04-18,Gelderland,108.0,941.0,2.0,1.06,0.73,1.34
2021-04-19,Gelderland,108.0,757.0,4.0,0.9,0.56,1.18
2021-04-20,Gelderland,108.0,656.0,4.0,1.07,0.73,1.35
2021-04-21,Gelderland,108.0,1008.0,1.0,1.18,0.85,1.46
2021-04-22,Gelderland,108.0,1247.0,1.0,1.25,0.92,1.52
2021-04-23,Gelderland,108.0,1017.0,3.0,1.13,0.83,1.42
2021-04-24,Gelderland,108.0,1047.0,6.0,0.83,0.51,1.11
2021-04-25,Gelderland,108.0,861.0,0.0,0.7,0.38,0.99
2021-04-26,Gelderland,108.0,770.0,2.0,0.59,0.25,0.88
2021-04-27,Gelderland,108.0,527.0,5.0,0.83,0.48,1.12
2021-04-28,Gelderland,108.0,1188.0,3.0,0.89,0.54,1.18
2021-04-29,Gelderland,108.0,750.0,1.0,0.97,0.62,1.26
2021-04-30,Gelderland,108.0,1024.0,5.0,1.06,0.74,1.37
2021-05-01,Gelderland,108.0,572.0,0.0,1.07,0.73,1.36
2021-05-02,Gelderland,108.0,804.0,1.0,0.98,0.64,1.27
2021-05-03,Gelderland,108.0,1146.0,2.0,1.03,0.7,1.33
2021-05-04,Gelderland,108.0,817.0,6.0,1.0,0.66,1.29
2021-05-05,Gelderland,108.0,801.0,2.0,1.04,0.7,1.33
2021-05-06,Gelderland,108.0,730.0,0.0,0.97,0.63,1.26
2021-05-07,Gelderland,108.0,971.0,4.0,0.87,0.55,1.18
2021-05-08,Gelderland,108.0,895.0,3.0,0.89,0.55,1.19
2021-05-09,Gelderland,108.0,789.0,0.0,0.84,0.48,1.13
2021-05-10,Gelderland,108.0,691.0,2.0,0.77,0.43,1.08
2021-05-11,Gelderland,108.0,732.0,2.0,0.64,0.27,0.94
2021-05-12,Gelderland,108.0,753.0,2.0,0.58,0.22,0.9
2021-05-13,Gelderland,108.0,644.0,4.0,0.54,0.18,0.87
2021-05-14,Gelderland,108.0,535.0,1.0,0.42,0.04,0.72
2021-05-15,Gelderland,108.0,506.0,2.0,0.47,0.09,0.8
2021-05-16,Gelderland,108.0,515.0,0.0,0.53,0.14,0.88
2021-05-17,Gelderland,108.0,326.0,1.0,0.75,0.33,1.1
2021-05-18,Gelderland,108.0,697.0,1.0,0.91,0.49,1.26
2021-05-19,Gelderland,108.0,449.0,1.0,0.88,0.49,1.25
2021-05-20,Gelderland,108.0,567.0,4.0,0.77,0.36,1.13
2021-05-21,Gelderland,108.0,465.0,1.0,0.61,0.19,0.97
2021-05-22,Gelderland,108.0,280.0,2.0,0.36,0.0,0.69
2021-05-23,Gelderland,108.0,394.0,1.0,0.38,0.01,0.73
2021-05-24,Gelderland,108.0,262.0,0.0,0.44,0.01,0.79
2021-05-25,Gelderland,108.0,334.0,2.0,0.74,0.26,1.14
2021-05-26,Gelderland,108.0,363.0,0.0,1.06,0.6,1.47
2021-05-27,Gelderland,108.0,318.0,2.0,1.15,0.7,1.55
2021-05-28,Gelderland,108.0,512.0,3.0,1.15,0.7,1.54
2021-05-29,Gelderland,108.0,394.0,1.0,1.0,0.55,1.39
2021-05-30,Gelderland,108.0,337.0,1.0,0.81,0.35,1.2
2021-05-31,Gelderland,108.0,271.0,0.0,0.76,0.3,1.16
2021-06-01,Gelderland,108.0,336.0,1.0,0.67,0.2,1.07
2021-06-02,Gelderland,108.0,289.0,1.0,0.71,0.23,1.12
2021-06-03,Gelderland,108.0,370.0,0.0,0.72,0.24,1.14
2021-06-04,Gelderland,108.0,254.0,2.0,0.64,0.16,1.06
2021-06-05,Gelderland,108.0,267.0,0.0,0.51,0.04,0.91
2021-06-06,Gelderland,108.0,214.0,0.0,0.49,0.01,0.88
2021-06-07,Gelderland,108.0,184.0,0.0,0.48,0.03,0.9
2021-06-08,Gelderland,108.0,209.0,2.0,0.58,0.09,1.03
2021-06-09,Gelderland,108.0,258.0,1.0,0.6,0.1,1.06
2021-06-10,Gelderland,108.0,198.0,0.0,0.59,0.07,1.04
2021-06-11,Gelderland,108.0,164.0,0.0,0.48,0.0,0.92
2021-06-12,Gelderland,108.0,142.0,0.0,0.39,0.0,0.85
2021-06-13,Gelderland,108.0,148.0,0.0,0.37,0.0,0.84
2021-06-14,Gelderland,108.0,112.0,0.0,0.44,0.0,0.92
2021-06-15,Gelderland,108.0,141.0,0.0,0.52,0.02,1.01
2021-06-16,Gelderland,108.0,147.0,0.0,0.53,0.02,1.03
2021-06-17,Gelderland,108.0,131.0,0.0,0.46,0.0,0.96
2021-06-18,Gelderland,108.0,95.0,0.0,0.36,0.0,0.89
2021-06-19,Gelderland,108.0,65.0,0.0,0.27,0.0,0.81
2021-06-20,Gelderland,108.0,80.0,0.0,0.27,0.0,0.81
2021-06-21,Gelderland,108.0,57.0,0.0,0.31,0.0,0.86
2021-06-22,Gelderland,108.0,84.0,2.0,0.38,0.0,0.95
2021-06-23,Gelderland,108.0,62.0,1.0,0.45,0.0,1.04
2021-06-24,Gelderland,108.0,68.0,0.0,0.48,0.0,1.08
2021-06-25,Gelderland,108.0,62.0,0.0,0.53,0.0,1.14
2021-06-26,Gelderland,108.0,50.0,0.0,0.56,0.0,1.18
2021-06-27,Gelderland,108.0,60.0,0.0,0.61,0.0,1.23
2021-06-28,Gelderland,108.0,62.0,0.0,0.75,0.06,1.39
2021-06-29,Gelderland,108.0,64.0,0.0,0.9,0.16,1.56
2021-06-30,Gelderland,108.0,53.0,0.0,1.18,0.38,1.84
2021-07-01,Gelderland,108.0,81.0,0.0,1.39,0.63,2.05
2021-07-02,Gelderland,108.0,95.0,0.0,1.49,0.78,2.14
2021-07-03,Gelderland,108.0,133.0,0.0,1.65,0.95,2.26
2021-07-04,Gelderland,108.0,95.0,0.0,1.89,1.24,2.48
2021-07-05,Gelderland,108.0,101.0,1.0,2.26,1.65,2.81
2021-07-06,Gelderland,108.0,193.0,0.0,2.82,2.27,3.32
2021-07-07,Gelderland,108.0,274.0,0.0,3.09,2.59,3.52
2021-07-08,Gelderland,108.0,415.0,0.0,3.04,2.62,3.44
2021-07-09,Gelderland,108.0,677.0,0.0,2.73,2.33,3.08
2021-07-10,Gelderland,108.0,676.0,0.0,2.26,1.87,2.58
2021-07-11,Gelderland,108.0,702.0,0.0,1.96,1.59,2.27
2021-07-12,Gelderland,108.0,728.0,0.0,1.86,1.52,2.17
2021-07-13,Gelderland,108.0,694.0,0.0,1.9,1.55,2.18
2021-07-14,Gelderland,108.0,1028.0,0.0,1.89,1.55,2.15
2021-07-15,Gelderland,108.0,1278.0,0.0,1.82,1.52,2.09
2021-07-16,Gelderland,108.0,1451.0,0.0,1.51,1.23,1.78
2021-07-17,Gelderland,108.0,1160.0,0.0,1.09,0.77,1.33
2021-07-18,Gelderland,108.0,1330.0,0.0,0.64,0.33,0.9
2021-07-19,Gelderland,108.0,890.0,0.0,0.27,0.0,0.52
2021-07-20,Gelderland,108.0,622.0,1.0,0.11,0.0,0.41
2021-07-21,Gelderland,108.0,679.0,0.0,0.2,0.0,0.48
2021-07-22,Gelderland,108.0,644.0,0.0,0.31,0.0,0.58
2021-07-23,Gelderland,108.0,769.0,1.0,0.44,0.08,0.75
2021-07-24,Gelderland,108.0,618.0,0.0,0.47,0.11,0.8
2021-07-25,Gelderland,108.0,564.0,0.0,0.32,0.0,0.63
2021-07-26,Gelderland,108.0,358.0,0.0,0.23,0.0,0.56
2021-07-27,Gelderland,108.0,410.0,0.0,0.24,0.0,0.58
2021-07-28,Gelderland,108.0,366.0,1.0,0.34,0.0,0.67
2021-07-29,Gelderland,108.0,372.0,1.0,0.38,0.0,0.72
2021-07-30,Gelderland,108.0,451.0,1.0,0.43,0.02,0.79
2021-07-31,Gelderland,108.0,257.0,0.0,0.33,0.0,0.7
2021-08-01,Gelderland,108.0,202.0,0.0,0.36,0.0,0.74
2021-08-02,Gelderland,108.0,259.0,0.0,0.42,0.0,0.8
2021-08-03,Gelderland,108.0,221.0,0.0,0.59,0.11,1.02
2021-08-04,Gelderland,108.0,337.0,2.0,0.84,0.32,1.28
2021-08-05,Gelderland,108.0,229.0,2.0,0.92,0.42,1.37
2021-08-06,Gelderland,108.0,301.0,0.0,0.86,0.35,1.3
2021-08-07,Gelderland,108.0,234.0,2.0,0.8,0.27,1.23
2021-08-08,Gelderland,108.0,215.0,0.0,0.69,0.17,1.13
2021-08-09,Gelderland,108.0,208.0,0.0,0.8,0.29,1.27
2021-08-10,Gelderland,108.0,225.0,1.0,0.91,0.38,1.37
2021-08-11,Gelderland,108.0,220.0,3.0,1.07,0.56,1.54
2021-08-12,Gelderland,108.0,294.0,5.0,1.15,0.63,1.6
2021-08-13,Gelderland,108.0,272.0,2.0,1.08,0.57,1.53
2021-08-14,Gelderland,108.0,244.0,1.0,1.01,0.49,1.45
2021-08-15,Gelderland,108.0,245.0,0.0,0.94,0.44,1.4
2021-08-16,Gelderland,108.0,178.0,3.0,0.92,0.4,1.37
2021-08-17,Gelderland,108.0,275.0,0.0,0.96,0.46,1.43
2021-08-18,Gelderland,108.0,240.0,1.0,1.04,0.52,1.49
2021-08-19,Gelderland,108.0,273.0,1.0,1.05,0.52,1.49
2021-08-20,Gelderland,108.0,232.0,1.0,1.04,0.53,1.49
2021-08-21,Gelderland,108.0,250.0,1.0,1.01,0.5,1.46
2021-08-22,Gelderland,108.0,235.0,0.0,1.06,0.55,1.51
2021-08-23,Gelderland,108.0,230.0,3.0,1.08,0.56,1.52
2021-08-24,Gelderland,108.0,304.0,1.0,1.12,0.61,1.56
2021-08-25,Gelderland,108.0,289.0,1.0,1.09,0.6,1.54
2021-08-26,Gelderland,108.0,233.0,0.0,0.91,0.39,1.34
2021-08-27,Gelderland,108.0,261.0,0.0,0.85,0.33,1.29
2021-08-28,Gelderland,108.0,255.0,1.0,0.79,0.26,1.23
2021-08-29,Gelderland,108.0,111.0,0.0,0.92,0.4,1.38
2021-08-30,Gelderland,108.0,293.0,0.0,1.13,0.61,1.58
2021-08-31,Gelderland,108.0,270.0,1.0,1.24,0.74,1.69
2021-09-01,Gelderland,108.0,335.0,0.0,1.26,0.74,1.68
2021-09-02,Gelderland,108.0,285.0,2.0,1.19,0.71,1.63
2021-09-03,Gelderland,108.0,251.0,3.0,0.96,0.45,1.38
2021-09-04,Gelderland,108.0,277.0,3.0,0.86,0.35,1.29
2021-09-05,Gelderland,108.0,225.0,0.0,0.81,0.3,1.25
2021-09-06,Gelderland,108.0,197.0,0.0,0.86,0.36,1.32
2021-09-07,Gelderland,108.0,296.0,4.0,0.98,0.49,1.45
2021-09-08,Gelderland,108.0,263.0,0.0,0.99,0.47,1.43
2021-09-09,Gelderland,108.0,239.0,0.0,0.94,0.43,1.39
2021-09-10,Gelderland,108.0,288.0,0.0,0.81,0.31,1.27
2021-09-11,Gelderland,108.0,195.0,2.0,0.65,0.13,1.09
2021-09-12,Gelderland,108.0,188.0,1.0,0.59,0.1,1.05
2021-09-13,Gelderland,108.0,138.0,1.0,0.66,0.14,1.13
2021-09-14,Gelderland,108.0,224.0,0.0,0.76,0.19,1.22
2021-09-15,Gelderland,108.0,211.0,1.0,0.93,0.39,1.43
2021-09-16,Gelderland,108.0,211.0,1.0,0.94,0.38,1.42
2021-09-17,Gelderland,108.0,207.0,1.0,0.88,0.35,1.38
2021-09-18,Gelderland,108.0,195.0,0.0,0.78,0.25,1.28
2021-09-19,Gelderland,108.0,147.0,2.0,0.75,0.21,1.25
2021-09-20,Gelderland,108.0,132.0,0.0,0.86,0.27,1.34
2021-09-21,Gelderland,108.0,212.0,0.0,0.97,0.4,1.47
2021-09-22,Gelderland,108.0,187.0,0.0,1.1,0.54,1.6
2021-09-23,Gelderland,108.0,229.0,2.0,1.11,0.55,1.6
2021-09-24,Gelderland,108.0,176.0,0.0,1.08,0.53,1.57
2021-09-25,Gelderland,108.0,217.0,1.0,1.02,0.46,1.5
2021-09-26,Gelderland,108.0,139.0,0.0,1.04,0.48,1.52
2021-09-27,Gelderland,108.0,206.0,0.0,1.06,0.5,1.54
2021-09-28,Gelderland,108.0,221.0,4.0,1.15,0.59,1.62
2021-09-29,Gelderland,108.0,224.0,0.0,1.17,0.62,1.64
2021-09-30,Gelderland,108.0,208.0,1.0,1.18,0.63,1.64
2021-10-01,Gelderland,108.0,223.0,1.0,1.13,0.59,1.59
2021-10-02,Gelderland,108.0,218.0,1.0,1.18,0.66,1.65
2021-10-03,Gelderland,108.0,230.0,0.0,1.19,0.68,1.66
2021-10-04,Gelderland,108.0,227.0,2.0,1.41,0.92,1.88
2021-10-05,Gelderland,108.0,305.0,1.0,1.59,1.11,2.04
2021-10-06,Gelderland,108.0,238.0,0.0,1.64,1.15,2.05
2021-10-07,Gelderland,108.0,460.0,2.0,1.58,1.12,1.99
2021-10-08,Gelderland,108.0,441.0,2.0,1.38,0.94,1.79
2021-10-09,Gelderland,108.0,284.0,1.0,1.21,0.76,1.61
2021-10-10,Gelderland,108.0,341.0,0.0,1.18,0.71,1.56
2021-10-11,Gelderland,108.0,292.0,1.0,1.22,0.77,1.61
2021-10-12,Gelderland,108.0,449.0,0.0,1.43,1.01,1.83
2021-10-13,Gelderland,108.0,452.0,1.0,1.6,1.16,1.96
2021-10-14,Gelderland,108.0,530.0,0.0,1.49,1.08,1.85
2021-10-15,Gelderland,108.0,588.0,2.0,1.32,0.92,1.68
2021-10-16,Gelderland,108.0,513.0,0.0,1.15,0.74,1.5
2021-10-17,Gelderland,108.0,399.0,0.0,1.11,0.7,1.46
2021-10-18,Gelderland,108.0,444.0,1.0,1.2,0.81,1.56
2021-10-19,Gelderland,108.0,603.0,0.0,1.53,1.15,1.88
